id,name
359,"LAPTOP ACER PREDATOR PH517 51 90KL (Core i9 8950K, Ram 32GB, 521GB SSD + 2TB HDD, Màn hình 17.3, VGA 1070 8G)"
360,"LAPTOP LENOVO YOGA720-13IKB-81C3000TVN (Core i5-8250U, Ram 8G, SSD 256GB, Màn hình 13.3 FHD, Win 10)"
361,"LAPTOP LENOVO IP 320S 13IKB 81AK009EVN (Core i5-8250U, Ram 4GB, SSD 128GB, Màn hình 13.3 FHD)"
362,"LAPTOP ACER PREDATOR PH315 51 7533 (Core i7 8750H, Ram 8GB, SSD 128GB + 1TB, Màn hình 15.6 FHD, VGA 1060 6GB)"
363,"LAPTOP MSI GS65 8RE 208VN (Core i7 8750H, Ram 16GB, SSD 256GB, Màn hình 15.6 FHD , VGA 6G 1060, Win 10"
364,"LAPTOP MSI GL73 8RC 092VN (CORE I7 8750H, Ram 8GB, HDD 1TB, Màn hình 17.3 FHD, VGA 4G 1050, Win 10)"
365,"LAPTOP HP PRO 450 G5 2ZD39PA (Core i3-7100U, Ram 4GB, HDD 500GB, Màn hình 15.6, VGA 2G, DOS)"
366,"LAPTOP HP PROBOOK 450 G5 - 2ZD47PA (Core i5-8250U, Ram 4GB, SSD 256GB, Màn hình 15.6 FHD, VGA 2G, Dos)"
367,"LAPTOP DELL INSPIRON N5370- F5YX01 (Core i5 8250U,Ram 4GB, SSD 256GB, Màn hình 13.3 FHD, VGA 2G, Win 10)"
368,"LAPTOP MSI GP63 8RE-098VN (CORE I7 8750H, Ram 16G, HDD 1T+128G, Màn hình 15.6 FHD, VGA 4G, WIN 10)"
369,"LAPTOP MSI GL63 8RD-099VN (CORE I7 8750H Ram 8GB, HDD 1T, Màn hình 15.6 FHD, VGA 4G, WIN 10)"
370,"LAPTOP DELL VOSTRO V3578 - NGMPF1 (Core i7 8550U, Ram 8G, HDD 1TB, Màn hình 15.6 FHD, VGA 2G, DOS)"
371,"LAPTOP DELL VOSTRO 3578 - NGMPF11 (Core i7 8550U, Ram 8GB, HDD 1TB, Màn hình 15.6 FHD, VGA 2G, WIN 10)"
372,"LAPTOP DELL N5570C (Core i7 8550U, Ram 8GB, HDD 1TB + 128GB SSD, Màn hình 15.6 FHD, VGA 4GB, WIN 10)"
373,"LAPTOP DELL V5370A - GREY (Core i5 8250U, Ram 8GB, SSD 256GB, Màn hình 13.3 FHD, VGA 2GB, WIN 10)"
374,"LAPTOP DELL N5370A (Core i5 8250U, Ram 4GB, SSD 128GB, Màn hình 13.3 FHD, WIN 10)"
375,"LAPTOP DELL INSPIRON 3567 - N3567S (Core i3 7020U, Ram 4GB DDR4, HDD 1TB, Màn hình 15.6, Dos)"
376,"LAPTOP XIAOMI AIR JYU4047CN (CORE M3, Ram 4GB, SSD 128GB, Màn hình 12.5)"
377,"LAPTOP XIAOMI MI AIR JYU4017CN (CORE I5 7200U, RAM 8GB, SSD 256G, Màn hình 13.3 FHD, VGA 2G, DOS)"
378,"LAPTOP LENOVO YOGA 520- 14IKBR- 81C80088VN (Core i5-8250U, Ram 4GB, HDD 1TB, Màn hình 14 FHD, Win 10)"
379,LAPTOP XIAOMI PRO JYU4036CN
380,LAPTOP XIAOMI AIR JYU4012CN
381,"Laptop Acer ES1- 432- C3C9 (CELERON N3350, Ram 2G, HDD 500G, Màn hình 14, Win 10)"
382,"LAPTOP DELL XPS 13 9370- 415PX2 (Core i7 8550U, Ram 16GB, SSD 512GB, Màn hình 13.3 UHD, WIN 10)"
383,"LAPTOP DELL XPS 13 9370 - 415PX1 (Core i7 8550U, Ram 8GB, SSD 256GB, Màn hình 13.3 FHD, Win 10)"
384,"LAPTOP HP PRO 450 G5 - 2ZD42PA (Core i5-8250U, Ram 4GB, HDD 1TB, Màn hình 15.6, DOS)"
385,"LAPTOP HP PRO 440 G5- 2ZD34PA (Core i3-7100U, Ram 4GB, HDD 500GB, Màn hình 14, DOS)"
386,"LAPTOP HP PRO 440 G5 - 3CH00PA (Core i5-8250U,Ram 4GB, SSD 256, Màn hình 14 FHD, DOS)"
387,"LAPTOP ASUS ZENBOOK UX430UN - GV096T ( Core i7-8550U, Ram 8GB, SSD 256GB, Màn hình 14FHD, VGA 2GB, Win 10)"
388,LAPTOP ASUS X541UA - XX272T
389,LAPTOP ASUS X542UA - GO349T
390,"LAPTOP DELL INSPIRON N5570B (Core i7-8550U, Ram 8GB, HDD 2TB,VGA 4GB, Màn hình 15.6, Win 10)"
391,"MAY TINH BANG MICROSOFT SURFACE PRO 5 (CORE I7 7660U, Ram 8GB, SSD 256GB, Màn hình 12.3, Win 10)"
392,"LAPTOP MICROSOFT SURFACE 2017 (CORE I5 7200U, Ram 4G, SSD 128GB, Màn hình 13.5, Win 10)"
393,"MAY TINH BANG MICROSOFT SURFACE PRO 5 (CORE I5 7300, Ram 4GB, SSD 128GB, Màn hình 12.3, Win 10)"
394,LAPTOP FUJITSU LIFEBOOK U747 FPC07427DK
395,LAPTOP FUJITSU LIFEBOOK E557 FPC07417DK
396,LAPTOP FUJITSU LIFEBOOK E547 FPC07419DK
397,"LAPTOP LENOVO YOGABOOK  ZA0W0023VN(ATOM Z8550, Ram 4Gb, 64GB, Màn hình 10.1)"
398,LAPTOP LENOVO IP 320 15ISK 80XL03ARVN (Core i5-7200U/4GB/2T/15.6/DOS)
399,"LAPTOP LENOVO THINKPAD E570 - 20H5A02FVA (Core i5-7200U, Ram 4GB, HDD 500GB, Màn hình 15.6)"
400,"LAPTOP LENOVO YOGA 520 14IKB 80X800T2VN (Core i3-7100U, Ram 4GB, SSD 256GB, Màn hình 14, Win 10)"
401,LAPTOP LG GRAM 13ZD970-G.AX51A5(Core i5 7200U/RAM 8G/SSD 256G/Màn Hình 13.3 Full HD)
402,"LAPTOP LG GRAM 14ZD970-G.AX52A5 (Corei5 7200U, Ram 8GB, SSD 256GB, Màn hình 14 FHD)"
403,"LAPTOP LG GRAM 14Z970-G.AH52A5 (Corei5 7200U, Ram 8GB, SSD 256GB, Màn hình 14 FHD, Win 10)"
404,"LAPTOP DELL T7373A (Core i7 8550U, Ram 8GB, SSD 256GB, Màn hình 13.3, Win 10)"
405,"LAPTOP LG GRAM 15Z970-G.AH55A5 (Corei5 7200U, Ram 8GB, SSD 512GB, Màn hình 15.6 FHD, Win 10)"
406,"LAPTOP LENOVO THINKPAD X270 -20HM000JVA (Core i7-7600U, Ram 4GB, SSD 256GB, Màn hình 12.5, Dos)"
407,"LAPTOP LENOVO THINK X1 YOGA 20JE003LVN (Core i5-7200U, Ram 8GB, SSD 256GB, Màn hình 14, Win 10)"
408,Máy tính để bàn - PC LENOVO V530 15ICB TOWER (10TVA00EVA) (i5-8400/4G/1TB/K/M/DOS)
409,Máy tính để bàn - PC LENOVO V530 15ICB TOWER (10TVA007VA) (i3-8100/4G/1TB/K/M/DOS)
410,Máy tính để bàn - PC LENOVO V530-15ICB TOWER (10TVA00DVA) (G5400/4G/1TB/K/M/DOS)
411,Máy tính để bàn - PC LENOVO V530 15ICB TOWER (10TVA00AVA) (G4900/4GB/500G/K/M/DOS)
412,Máy tính để bàn/ PC HP Slimline 290-p0023d (4LY05AA) (G5400/4GB/1TB/RW/K/M/WL/W10SL)
413,Máy tính để bàn - PC HP PRO A G2 (7GZ51PA) (AMD RYZEN5-2400G/4G/1TB/DVDRW/DOS/1Y)
414,Máy tính để bàn - PC HP PRO A G2 (7GR85PA) (AMD RYZEN3-2200G/4G/1TB/DVDRW/DOS/1Y)
415,Máy tính để bàn AIO HP 22-c0059d (4LZ25AA) (i5-8400T/4GB/1TB/RW/VGA2G/21.5/WIFI/W10H) màu trắng
416,Máy tính để bàn AIO HP 22-C0057D (4LZ23AA) (i5-8400T/4GB/1TB/RW/WF/BT/21.5FT/W10SL) màn hình cảm ứng
417,PC DELL OPTIPLEX 3060SFF (i5-8400/4GB/1TB/RW/K/M/Fedora)
418,PC DELL VOSTRO 3670MT (42VT370024) (i3-8100/4G/1TB/DVD/K/M/WL/BT/LNX)
419,PC DELL VOSTRO 3670MT (VDC42VT370025) (i5-8400/4GB/1TB/DVD/K/M/WL/LNX)
420,PC DELL OPTIPLEX 3060MT (i3-8100/4GB/1TB/RW/K/M/Fedora)
421,"Máy tính để bàn AIO HP PRO ONE 600G4 (4YL99PA) (i7-8700T/8GB/1TB/RW/21.5TOUCH/WF/W10P) Màn hình cảm ứng, màu đen"
422,"Máy tính để bàn AIO HP PRO ONE 600G4 (4YL98PA) (i5-8500T/4GB/1TB/RW/WIFI/BT/21.5TOUCH/W10H) Màn hình cảm ứng, màu đen"
423,"Máy tính để bàn AIO HP PRO ONE 600G4 (4YL97PA) (i3-8100T/4GB/1TB/RW/21.5TOUCH/WF/W10H) Màn hình cảm ứng, màu đen"
424,Máy tính để bàn PC HP 390-0023d (4LZ15AA) (G5400/4GB/500GB/RW/K/M/WF/W10H64) Có windows 10 bản quyền
425,PC HP 290-p0022d (4LY04AA) (G5400/4GB/500GB/RW/K/M/WL/W10SL)
426,PC DELL OPTIPLEX 3060SFF (70166584) (i3-8100/4GB/1TB/RW/K/M)
427,PC DELL VOSTRO 3670MT (J84NJ2) (i7-8700/8GB/1TB/RW/K/M/WL/BT)
428,PC DELL VOSTRO 3470ST (HXKWJ1) (G5400/4G/1TB/RW/K/M/WL/BT/LNX)
429,PC DELL VOSTRO 3670MT (J84NJ1) (i5-8400/4GB/1TB/RW/K/M/WL)
430,PC DELL VOSTRO 3670MT (70157885) (i3-8100/4G/1TB/RW/K/M/WL/BT/LNX)
431,PC DELL INSPIRON 3670MT - MTI31410 (i3-8100/4G/1TB/RW/K/M/WL/BT)
432,PC ASUS VIVOMINI UN65H-M080M (i3-6100U/4GB/500GB/WF/BT/K/M)
433,PC DELL VOSTRO 3670MT (42VT370023) G5400/4GB/1TB/DVD/K/M/WL/BT/LINUX)
434,PC DELL INSPIRON 3670MT (70157879) (i5-8400/8G/1TB/RW/K/M/WL/BT)
435,PC DELL PRECISION 7810 (42PT78DW05) (E5-2630v4/16G/256+2TB/M5000.8G/W10)
436,PC DELL PRECISION 7820 (42PT78DW26) (XEON-4112/32G/2TB/P5000.16G/W10)
437,PC DELL PRECISION 7820 (42PT78DW25) (XEON-4112/16G/2TB/P5000.16G/RW)
438,PC DELL PRECISION 7820 (42PT78D022) (XEON-3104/32G/2TB/P4000.8G/RW/LNX)
439,PC DELL PRECISION 7820 (42PT78D024) (XEON-4110/16G/2TB/P4000.8G/RW/LNX)
440,PC DELL PRECISION 7820 (42PT78D023) (XEON-3106/16G/2TB/P4000.8G/RW/LNX)
441,PC DELL PRECISION 3620 (42PT36DW27) (E3-1240v5/8G/256G+1TB/P4000.8/W10)
442,PC DELL PRECISION 5820 (42PT58DW20) (XEON-W2123/16GB/1TB/P2000.5G/W10)
443,PC DELL PRECISION 7820 (42PT78D021) (XEON-3104/16GB/2TB/P2000.5G/DVD)
444,PC DELL PRECISION 5820 (42PT58DW21) (W-2123/16GB/1TB/P600.2G/DVD/W10)
445,PC DELL PRECISION 3630 (42PT3630DW01) (E-2174G/8G/256+1TB/P2000.5G/W10)
446,PC DELL PRECISION 3630 (42PT3630D04) (E-2146G/16G/2TB/P2000.5G/RW/LNX)
447,PC DELL PRECISION 3620 (42PT36D013) (E3-1270v6/16GB/2TB/P2000.5G/RW)
448,PC DELL PRECISION 3630 (42PT3630D03) (i7-8700K/8GB/1TB/P620.2G/RW/LNX)
449,PC DELL PRECISION 3630 (42PT3630D05) (E-2124G/16GB/1TB/P620.2G/RW/LNX)
450,PC DELL PRECISION 3630 (42PT3630D02) (i7-8700/8GB/1TB/P620.2G/RW/LNX)
451,PC DELL PRECISION 3620 (42PT36D016) (E3-1225v5/16GB/1TB/P600.2G/RW)
452,PC DELL PRECISION 3620 (42PT36D014) (i7-6700/8G/1TB/P600.2G/DVD/LINUX)
453,PC DELL PRECISION 3630 (42PT3630D06) (E-2124G/8G/1TB/WX3100.4G/RW/LNX)
454,PC DELL PRECISION 3420 (42PT34D027) (E3-1225v6/8GB/1TB/P600.2G/DVD)
455,PC DELL PRECISION 3630 (42PT3630D01) (i5-8600/8GB/1TB/P620.2G/RW/LNX)
456,PC DELL PRECISION 3620 (42PT36D029) (i5-7600/8G/1TB/P600.2G/DVD/LINUX)
457,Mac Mini 256GB 2018
458,Mac Mini 128GB 2018
459,Máy tính để bàn AIO HP 22-c0047d (4LZ20AA) (i3-8100T/4GB/1TB/RW/WF/BT/21.5F/W10SL) Màn hình 21.5 màu trắng
460,PC DELL VOSTRO 3670MT (70159581) (i7-8700/8GB/1TB/VGA2G/RW/K/M/WL)
461,Phi Long PC 03 - Đồ họa/Gaming Core i5 tầm trung trong bộ vỏ case nhỏ gọn lung linh sắc màu
462,Phi Long PC 02 - Render Đồ họa/Gaming tầm trung AMD
463,Phi Long PC 01 - Render Đồ họa/Gaming cao cấp AMD
464,PC DELL VOSTRO V3670E MT (i3-8100/4G/1TB/RW/K/M/WL/WIN10)
465,PC DELL VOSTRO V3470B SFF (i5-8400/4G/1TB/RW/K/M/WL/WIN10)
466,PC DELL VOSTRO V3470A SFF (i3-8100/4G/1TB/RW/K/M/WL/WIN10)
467,PC DELL INSPIRON N3470A SFF (i5-8400/8G/1TB/RW/K/M/WL/WIN10)
468,PC DELL INSPIRON N5680A MT (i5-8400/8G/1TB/VGA3G/RW/K/M/WL/WIN10)
469,AIO DELL INSPIRON 3477D (i5-7200U/8G/1T+128SSD/VGA2G/23.8/WL/K/M/W10H)
470,AIO DELL INSPIRON 3477C (i5-7200U/8G/1T+128SSD/VGA2G/23.8/WL/K/M/LNX)
471,AIO DELL INSPIRON 3477B (i3-7130U/4G/1T/23.8/WL/K/M/W10H)
472,AIO DELL INSPIRON 3477A (i3-7130U/4G/1T/23.8/WL/K/M/LNX)
473,AIO DELL INSPIRON 3277B (G4415/4G/1TB/21.5/K/M/WL/BT/W10H)
474,PC HP PRODESK 400MT G5 (4ST30PA) (i7-8700/8G/1TB/DVDRW/K/M/DOS)
475,PC HP PRODESK 400MT G5 (4ST35PA) (i7-8700/8G/1TB/VGA2GB/DVDRW/K/M/DOS)
476,PC HP PAVILION 590-P0055d (4LY13AA) (i5-8400/4GB/1TB/RW/WL/W10H)
477,PC HP PAVILION 590-P0056d (4LY14AA) (i5-8400/4GB/1TB/2GB/RW/WL/W10H)
478,PC HP PRODESK 400SFF G5 (4TT18PA) (i5-8500/4G/1TB/DVDRW/DOS/1Y)
479,PC HP PRODESK 400SFF G5 (4VQ87PA) (i3-8100/4G/1TB/DVDRW/DOS/1Y)
480,PC HP PRODESK 400MT G5 (4ST31PT) (i3-8100/4G/1TB/DVDRW/DOS/1Y)
481,PC HP PRODESK 400MT G5 (4ST29PA) (i5-8500/4G/1TB/DVDRW/DOS/1Y)
482,PC HP PRODESK 400MT G5 (5CL86PA) (i3-8100/4G/1TB/DVDRW/DOS/1Y)
483,PC HP ELITE SLICE G1 (1DJ07PA) (i7-6700T/8G/256G/K/M/WF/BT/W10P64/3Y)
484,PC HP ELITE SLICE G1 (1DJ06PA) (i5-6500T/8G/256G/K/M/WF/BT/W10P64/3Y)
485,PC HP PRODESK 800G3 DM (1DH98PA) (i5-7500/4G/256G/K/M/WF/BT/DOS/3Y)
486,PC HP PRODESK 400G3 DM (1DH97PA) (i5-7500T/4G/128G/K/M/WF/BT/DOS/1Y)
487,PC HP PRODESK 400G3 DM (1DH96PA) (i3-7100T/4G/128G/K/M/WF/BT/DOS/1Y)
488,PC HP PRODESK 400G3 DM (1DH95PA) (i5-7500T/4G/500G/K/M/WF/BT/DOS/1Y)
489,PC HP PRODESK 400G3 DM (1DH94PA) (i3-7100T/4G/500G/K/M/WF/BT/DOS/1Y)
490,PC HP PRODESK 400G3 DM (1DH93PA) (G4560T/4G/500G/K/M/DOS/1Y)
491,PC HP PRODESK 800G4ED MINI (4SA35PA) (i5-8500/8G/1TB/K/M/DOS/3Y)
492,PC HP PRODESK 800G4ED MINI (4SA37PA) (i3-8100/8G/1TB/K/M/DOS/3Y)
493,PC HP PRODESK 400G4PD MINI (4SA78PA) (i5-8500T/4G/500GB/K/M/DOS/1Y)
494,PC HP PRODESK 400G4PD MINI (4SA31PA) (i3-8100T/4G/500GB/K/M/DOS/1Y)
495,PC HP WORKSTATION  Z2 MINI G3 (X8U89AV) (XEON-1225V5/8G/1TB/M620/W10P64/3Y)
496,PC HP WORKSTATION  Z2 MINI G3 (X8U88AV) (I7-6700/8G/1TB/BT/W10P64/3Y)
497,PC HP WORKSTATION Z440 (F5W13AV) (XEON-1603V4/8G/1TB/M2000/RW/LNX/3Y)
498,PC HP WORKSTATION  Z240 (L8T12AV) (XEON-1225V6/8G/1TB/RW/LNX/3Y)
499,PC HP WORKSTATION  Z240 (L8T12AV) (XEON-1225V5/8G/1TB/M2000/LNX/3Y)
500,PC HP WORKSTATION  Z4 G4 (1JP11AV) (XEON-2104/8G/1TB/RW/LNX/3Y)
501,PC HP WORKSTATION  Z4 G4 (1JP11AV) (XEON-2102/8G/1TB/RW/LNX/3Y)
502,PC HP WORKSTATION  Z6 G4 (Z3Y91AV) (XEON-4108/8G/1TB/RW/LNX/3Y)
503,PC HP WORKSTATION Z6 G4 (Z3Y91AV) (XEON-3104/8G/1TB/RW/LNX/3Y)
504,PC HP WORKSTATION IDS Z6 G4 (4HJ64AV) (XEON-4108/8G/1TB/P2000/RW/3Y)
505,PC HP WORKSTATION IDS Z6 G4 (4HJ64AV) (XEON-3104/8G/1TB/P2000/RW/3Y)
506,PC HP WORKSTATION IDS ELITE 800 G4 (4FY29AV) (i3-8100/4G/1TB/RW/3Y)
507,PC HP WORKSTATION IDS ELITE 800 G4 (4FY29AV) (I5-8500/4G/1TB/RW/3Y)
508,AIO HP PAVILION 20-c403d (3JU96AA)(J5055/4G/1TB/DVD/WF/K/M/19.5/W10H)
509,PC DELL VOSTRO 3670MT (42VT370019) (i3-8100/4G/1TB/RW/K/M/WL/BT/LNX/3Y)
510,PC HP PAVILION 590-p0059 (4LY17AA) (i5-8400/8G/VGA2G/1TB/RW/WL/W10H64)
511,PC HP 270-p031d (3JT82AA) (G4560T/4GB/1TB/RW/K/M/WL/W10SL)
512,PC HP PAVILION 590-p0033d (4LY11AA) (i3-8100/4GB/1TB/RW/K/M/WL/W10H64)
513,AIO HP PRO ONE 400G4 (4YL96PA) (i5-8500T/4GB/1TB/RW/WF/BT/23.8/DOS/3Y)
514,AIO HP PRO ONE 400G4 (4YL93PA) (i3-8100T/4GB/1TB/23.8/3Y)
515,AIO HP PRO ONE 400G4 (4YL91PA) (i5-8500T/4GB/1TB/WF/BT/20nT/DOS/3Y)
516,AIO HP PRO ONE 400G4 (4YL90PA) (i3-8100T/4GB/1TB/RW/WF/BT/20nT/DOS/3Y)
517,AIO HP ELITE ONE 800G4 (4ZU47PA) (i7-8700/8GB/1TB/23.8T/W10Pro/3Y)
518,AIO HP ELITE ONE 1000G1 (3FF42PA) (i7-7700/8GB/256G/1TB/WF/23.8T/W10Pro/3Y)
519,AIO HP ELITE ONE 1000G1 (3FF41PA) (i5-7500/8GB/256GB/WF/23.8T/W10Pro/3Y)
520,AIO HP ELITE ONE 1000G1 (2YD86PA) (i7-7700/8GB/1TB/WF/WC/23.8T/W10Pro/3Y)
521,AIO HP ELITE ONE 1000G1 (2YD39PA) (i5-7500/8GB/1TB/WF/WC/23.8T/W10Pro/3Y)
522,AIO HP ELITE ONE 1000G2 (4YM05PA) (i7-8700/8GB/1TB/WF/BT/34nT/4K/W10Pro/3Y)
523,AIO HP ELITE ONE 1000G2 (4YM04PA) (i7-8700/8GB/1TB/WF/BT/27nT/4K/W10Pro/3Y)
524,AIO HP ELITE ONE 1000G2 (4YM02PA) (i7-8700/8GB/1TB/WF/BT/23.8T/W10Pro/3Y)
525,AIO HP ELITE ONE 1000G2 (4YM01PA) (i5-8500/8GB/1TB/WF/BT/23.8T/W10Pro/3Y)
526,PC HP PAVILION 590-P0058d (4LY16AA) (i5-8400/8GB/1TB/RW/K/M/WL/W10H64)
527,AIO HP 22-b307d (3JT80AA) (i3-7100U/4G/1TB/VGA2G/RW/W/BT/21.5T/W10SL)
528,AIO HP 22-c0049d (4LZ22AA) (i3-8100T/4GB/1TB/RW/WF/BT/21.5T/W10SL)
529,PC HP ProDesk 400 G5 MT (4ST35PA) (i7-8700/8G/1TB/DVDRW/K/M/ĐEN/VGA2G)
530,PC HP ProDesk 400 G5 MT (4ST34PA)(i5-8500/4G/1TB/DVDRW/K/M/ĐEN/VGA2G)
531,PC HP PRODESK 400 G5 MT (4ST33PA) (i5-8500/4G/500GB/K/M/DOS)
532,PC HP ProDesk 400 G5 MT (4ST30PA) (i7-8700/8G/1TB/DVDRW/KB/M/ĐEN/DOS)
533,PC HP ProDesk 400 G5 MT (4ST28PA) (i3-8100/4G/500G/DVDRW/K/M/ĐEN/DOS)
534,PC HP 290-p0028d (4LY10AA) (i7-8700/8G/1TB/VGA2G/RW/WF/BT/W10SL)
535,NUC INTEL BOXNUC7I3BNHX1 KIT (i3 7100U/NoRAM/NoHDD/OPTANE16GB/WF/BT)
536,PC AIO ONEBOT SUNBABE L2416 G3900 BLACK (G3900/4GB/SSD120/23.8)
537,PC AIO ONEBOT SUNBABE L2416 G3900 BLUE (G3900/4GB/SSD120/23.8)
538,PC AIO ONEBOT SUNBABE L2416 G3900 RED (G3900/4GB/SSD120/23.8)
539,PC AIO ONEBOT SUNBABE L2416 G3900 WHITE (G3900/4GB/SSD120/23.8)
540,PC AIO ONEBOT SUNBABE L2416 I3 WHITE (I3-7100/4GB/SSD120/23.8)
541,PC AIO ONEBOT SUNBABE L2216 3865U WHITE (3865U/4GB/SSD120/21.5)
542,PC AIO ONEBOT SUNBABE L2416 WHITE  (No CPU/4GB/SSD120/23.8)
543,PC AIO LENOVO 330-20IGM (F0D70014VN)(J5005/4G/1T/DVD/WF/K/M/19.5/W10H)
544,AIO DELL INSPIRON 3052C WHITE (J3710/DDR3L4G/500GB/19.5/K/M)1099
545,AIO DELL INSPIRON 3277A (21.5FHD/G4415/4G/1TB/CAMERA/K/M/WL/BT)
546,AIO DELL INSPIRON 3052E BLACK  (J3710/DDR3L4G/500GB/19.5TOUCH/K/M)
547,PC AIO LENOVO 510-22ISH (F0CB00SVN) (G4560T/4G/1T/DVD/WF/21.5T/BK)
548,PC AIO LENOVO 520-22IKU (F0D50080VN) (4415U/4G/1TB/DVD/WF/K/M/21.5MT)
549,PC AIO LENOVO 520-22IKL (F0D4002EVN) (i3-7100T/4G/1T/DVD/WF/K/M/21.5)
550,PC AIO LENOVO 520-22IKL (F0D4002SVN) (G4560T/4G/1TB/DVD/WF/K/M/21.5MT)
551,AIO DELL INSPIRON 3064 (2X0R01) (i3-7100U/4G/1TB/RW/19.5/K/M)
552,AIO DELL OPTIPLEX 3050 (70126174) (i3-7100T/4G/500GB/19.5/K/M)
553,AIO DELL OPTIPLEX 3050 (42OA350015) (i3-7100T/4G/500G/19.5/K/M)
554,AIO DELL INSPIRON 3277 (TNC4R1)  i3-7130U/4G/1T5/21.5FHD/WL/K/M/LNX)
555,AIO DELL INSPIRON 3064 (2X0R011) (i3-7100U/4G/1TB/RW/19.5/K/M/W10SL)
556,AIO HP PAVILION 22-B202l (Z8F52AA) (i3-7100/4G/1TB/DVD/WF/BT/19.5/1Y)
557,PC AIO LENOVO 520-22IKL (F0D4002PVN)(i3-7100T/4G/1T/DVD/WF/21.5MT/BK)
558,PC AIO LENOVO 520-22IKL (F0D4002QVN) (i3-7100T/4G/1TB/DVD/WF/K/M/21.5 cảm ứng)
559,PC AIO LENOVO V510z THINK (10NQ001KVA) (i3-7100T/4GB/1TB/RW/WF/K/M/23)
560,AIO DELL OPTIPLEX 3050 (920550811) (i5-7500T/4G/500GB/19.5/K/M)
561,AIO HP PAVILION 24-g205l  (Z8F81AA) (i5-7200U/8G/1TB/DVD/WF/BT/23.8/1Y)
562,AIO HP PRO ONE 400G3 (2ED74PA) (i3-7100T/4GB/1TB/RW/WF/BT/20/WIN/3Y)
563,PC AIO LENOVO M810z THINK (10NYA008VA) (i5-7400/4G/1TB/RW/WF/K/M/21.5)
564,AIO HP PRO ONE 400G3 (2ED75PA) (i5-7500T/4GB/1TB/RW/WF/BT/20/WIN10/3Y)
565,AIO HP PRO ONE 400G3 (2ED73PA) (i7-7700T/4GB/1TB/RW/WF/BT/20/DOS/3Y)
566,AIO HP ELITE ONE 800 G3 (1MF30PA) (i7-7700/16GB/1TB/RW/WF/BT/23.8T/3Y)
567,PC ACER AS XC730 (DT.B6MSV.001) (J3355/2GB/1TB/RW/K/M/WIFI/DOS)
568,PC LENOVO V520-15IK (10NKA01QVA) (G3930/4G/500GB/RW/K/M/WF/BT/DOS)
569,PC LENOVO V520s-08IKL (10NMA00CVA) (G4560/4G/500GB/RW/K/M/DOS)
570,PC LENOVO 510S-08IKL (90GB007LVN) (G4560/4G/1TB/RW/WIFI/BT/K/M/DOS)
571,PC LENOVO V520 (10NKA00DVA) (G4560/4G/500GB/RW/K/M/DOS)
572,PC HP 270-P009d (3JT59AA) (G4560T/4GB/500GB/RW/K/M/WL/W10SL)
573,PC HP 280SFF G3 (4MD65PA) (G5400/4G/500GB/K/M/DOS)
574,PC HP PAVILION 570-P080d (3JT86AA) (G4560/4G/500/RW/WF/BT/K/M/W10H64)
575,PC DELL INSPIRON 3470SF (70157878) (G5400/4G/1TB/RW/K/M/WL/BT)
576,PC LENOVO 510-15IKL (90G800HEVN) (G4560/4G/1TB/RW/WIFI/BT/K/M/W10SL)
577,PC LENOVO 510S-08IKL (90GB007MVN) (i3-7100/4G/1TB/RW/WIFI/BT/K/M/DOS)
578,PC LENOVO V520 (10NKA00RVA) (i3-7100/4G/500/RW/K/M/DOS)
579,PC LENOVO V520s SFF (10NMA00MVA) (i3-7100/4G/1TB/RW/K/M/DOS)
580,PC LENOVO V520s-08IKL (10NMA002VA) (i3-7100/4G/1TB/RW/K/M/DOS)
581,PC LENOVO 510s-08IKL (90GB00EVVN)(i3-7100/4G/1TB/RW/WIFI/BT/K/M/W10SL)
582,PC HP 280SFF G3 (4MD67PA) (i3-8100/4G/500GB/K/M/DOS)
583,PC HP 290-P0024d (4LY06AA) (i3-8100/4GB/1TB/RW/K/M/WL/W10SL)
584,PC LENOVO 510S-08IKL (90GB002UVN) (i5-7400/4G/1TB/RW/WIFI/BT/K/M/DOS)
585,PC DELL VOSTRO 3470A (i3-8100/4G/1TB/RW/K/M/WL/W10SL)
586,PC DELL VOSTRO 3670E (i3-8100/4G/1TB/RW/K/M/WL/BT/W10SL)
587,PC LENOVO V520 (10NKA00SVA) (i5-7400/4G/1TB/RW/K/M/DOS)
588,PC HP PRO 280MT G3 (1RX82PA) (i5-7500/4GB/1TB/RW/K/M/DOS)
589,PC HP PAVILION 270-p011L (2CC69AA) (i5-7400T/4GB/1TB/RW/K/M/WL/W10SL)
590,PC HP 280SFF G3 (4MD69PA) (i5-8400/4G/500GB/K/M/DOS)
591,PC HP 290-P0026d (4LY08AA) (i5-8400/4GB/1TB/RW/K/M/WL/W10SL)
592,PC LENOVO V520s SFF (10NMA000VAA) (i5-7400/4G/500GB/RW/K/M/DOS)
593,PC LENOVO 510S-08IKL (90GB002VVN ) (i5-7400/4G/1TB/VGA2G/RW/WIFI/K/M/)
594,PC HP PAVILION 570-P054l (2CC57AA) (i5-7400/4G/1TB/VGA2GB/RW/WF/K/M)
595,PC DELL OPTIPLEX 3060MT (42OT360001) (i5-8400/4GB/1TB/RW/K/M/Fedora)
596,PC HP PAVILION 570-P084d (3JT90AA) (i5-7400/8G/1TB/RW/WF/K/M/W10H64)
597,PC DELL VOSTRO 3670MT (J84NJ1W) (i5-8400/4GB/1TB/RW/K/M/WL/W10SL)
